QOO,SKU,Description,QOH,Mfg Part #,Loc,Retail,Repl Cost,YTD Units,LYR Units
,HH51034,$365 REWARDK,,,CRED,365,0.001,,
,HH51035,$365 REWARDL,,,CRED,365,0.001,,
,HH51036,$370 REWARDA,,,CRED,370,0.001,,
,HH51037,$370 REWARDB,,,CRED,370,0.001,,
,HH51038,$370 REWARDC,,,CRED,370,0.001,,
,HH51039,$370 REWARDD,,,CRED,370,0.001,,
,HH51040,$370 REWARDE,,,CRED,370,0.001,,
,HH51041,$370 REWARDF,,,CRED,370,0.001,,
,HH51042,$370 REWARDG,,,CRED,370,0.001,,
,HH51043,$370 REWARDH,,,CRED,370,0.001,,
,HH51044,$370 REWARDI,,,CRED,370,0.001,,
,HH51045,$370 REWARDJ,,,CRED,370,0.001,,
,HH51046,$370 REWARDK,,,CRED,370,0.001,,
,HH51047,$370 REWARDL,,,CRED,370,0.001,,
,HH51048,$375 REWARDA,,,CRED,375,0.001,,
,HH51049,$375 REWARDB,,,CRED,375,0.001,,
,HH51050,$375 REWARDC,,,CRED,375,0.001,,
,HH51051,$375 REWARDD,,,CRED,375,0.001,,
,HH51052,$375 REWARDE,,,CRED,375,0.001,,
,HH51053,$375 REWARDF,,,CRED,375,0.001,,
,HH51054,$375 REWARDG,,,CRED,375,0.001,,
,HH51055,$375 REWARDH,,,CRED,375,0.001,,
,HH51056,$375 REWARDI,,,CRED,375,0.001,,
,HH51057,$375 REWARDJ,,,CRED,375,0.001,,
,HH51058,$375 REWARDK,,,CRED,375,0.001,,
,HH51059,$375 REWARDL,,,CRED,375,0.001,,
,HH51060,$380 REWARDA,,,CRED,380,0.001,,
,HH51061,$380 REWARDB,,,CRED,380,0.001,,
,HH51062,$380 REWARDC,,,CRED,380,0.001,,
,HH51063,$380 REWARDD,,,CRED,380,0.001,,
,HH51064,$380 REWARDE,,,CRED,380,0.001,,
,HH51065,$380 REWARDF,,,CRED,380,0.001,,
,HH51066,$380 REWARDG,,,CRED,380,0.001,,
,HH51067,$380 REWARDH,,,CRED,380,0.001,,
,HH51068,$380 REWARDI,,,CRED,380,0.001,,
,HH51069,$380 REWARDJ,,,CRED,380,0.001,,
,HH51070,$380 REWARDK,,,CRED,380,0.001,,
,HH51071,$380 REWARDL,,,CRED,380,0.001,,
,HH51072,$385 REWARDA,,,CRED,385,0.001,,
,HH51073,$385 REWARDB,,,CRED,385,0.001,,
,HH51074,$385 REWARDC,,,CRED,385,0.001,,
,HH51075,$385 REWARDD,,,CRED,385,0.001,,
,HH51076,$385 REWARDE,,,CRED,385,0.001,,
,HH51077,$385 REWARDF,,,CRED,385,0.001,,
,HH51078,$385 REWARDG,,,CRED,385,0.001,,
,HH51079,$385 REWARDH,,,CRED,385,0.001,,
,HH51080,$385 REWARDI,,,CRED,385,0.001,,
,HH51081,$385 REWARDJ,,,CRED,385,0.001,,
,HH51082,$385 REWARDK,,,CRED,385,0.001,,
,HH51083,$385 REWARDL,,,CRED,385,0.001,,
,HH51084,$390 REWARDA,,,CRED,390,0.001,,
,HH51085,$390 REWARDB,,,CRED,390,0.001,,
,HH51086,$390 REWARDC,,,CRED,390,0.001,,
,HH51087,$390 REWARDD,,,CRED,390,0.001,,
,HH51088,$390 REWARDE,,,CRED,390,0.001,,
,HH51089,$390 REWARDF,,,CRED,390,0.001,,
,HH51090,$390 REWARDG,,,CRED,390,0.001,,
,HH51091,$390 REWARDH,,,CRED,390,0.001,,
,HH51092,$390 REWARDI,,,CRED,390,0.001,,
,HH51093,$390 REWARDJ,,,CRED,390,0.001,,
,HH51094,$390 REWARDK,,,CRED,390,0.001,,
,HH51095,$390 REWARDL,,,CRED,390,0.001,,
,HH51096,$395 REWARDA,,,CRED,395,0.001,,
,HH51097,$395 REWARDB,,,CRED,395,0.001,,
,HH51098,$395 REWARDC,,,CRED,395,0.001,,
,HH51099,$395 REWARDD,,,CRED,395,0.001,,
,HH51100,$395 REWARDE,,,CRED,395,0.001,,
,HH51101,$395 REWARDF,,,CRED,395,0.001,,
,HH51102,$395 REWARDG,,,CRED,395,0.001,,
,HH51103,$395 REWARDH,,,CRED,395,0.001,,
,HH51104,$395 REWARDI,,,CRED,395,0.001,,
,HH51105,$395 REWARDJ,,,CRED,395,0.001,,
,HH51106,$395 REWARDK,,,CRED,395,0.001,,
,HH51107,$395 REWARDL,,,CRED,395,0.001,,
,HH51108,$400 REWARDA,,,CRED,400,0.001,,
,HH51109,$400 REWARDB,,,CRED,400,0.001,,
,HH51110,$400 REWARDC,,,CRED,400,0.001,,
,HH51111,$400 REWARDD,,,CRED,400,0.001,,
,HH51112,$400 REWARDE,,,CRED,400,0.001,,
,HH51113,$400 REWARDF,,,CRED,400,0.001,,
,HH51114,$400 REWARDG,,,CRED,400,0.001,,
,HH51115,$400 REWARDH,,,CRED,400,0.001,,
,HH51116,$400 REWARDI,,,CRED,400,0.001,,
,HH51117,$400 REWARDJ,,,CRED,400,0.001,,
,HH51118,$400 REWARDK,,,CRED,400,0.001,,
,HH51119,$400 REWARDL,,,CRED,400,0.001,,
,HH51120,$405 REWARDA,,,CRED,405,0.001,,
,HH51121,$405 REWARDB,,,CRED,405,0.001,,
,HH51122,$405 REWARDC,,,CRED,405,0.001,,
,HH51123,$405 REWARDD,,,CRED,405,0.001,,
,HH51124,$405 REWARDE,,,CRED,405,0.001,,
,HH51125,$405 REWARDF,,,CRED,405,0.001,,
,HH51126,$405 REWARDG,,,CRED,405,0.001,,
,HH51127,$405 REWARDH,,,CRED,405,0.001,,
,HH51128,$405 REWARDI,,,CRED,405,0.001,,
,HH51129,$405 REWARDJ,,,CRED,405,0.001,,
,HH51130,$405 REWARDK,,,CRED,405,0.001,,
,HH51131,$405 REWARDL,,,CRED,405,0.001,,
,HH51132,$410 REWARDA,,,CRED,410,0.001,,
,HH51133,$410 REWARDB,,,CRED,410,0.001,,
,HH51134,$410 REWARDC,,,CRED,410,0.001,,
,HH51135,$410 REWARDD,,,CRED,410,0.001,,
,HH51136,$410 REWARDE,,,CRED,410,0.001,,
,HH51137,$410 REWARDF,,,CRED,410,0.001,,
,HH51138,$410 REWARDG,,,CRED,410,0.001,,
,HH51139,$410 REWARDH,,,CRED,410,0.001,,
,HH51140,$410 REWARDI,,,CRED,410,0.001,,
,HH51141,$410 REWARDJ,,,CRED,410,0.001,,
,HH51142,$410 REWARDK,,,CRED,410,0.001,,
,HH51143,$410 REWARDL,,,CRED,410,0.001,,
,HH51144,$415 REWARDA,,,CRED,415,0.001,,
,HH51145,$415 REWARDB,,,CRED,415,0.001,,
,HH51146,$415 REWARDC,,,CRED,415,0.001,,
,HH51147,$415 REWARDD,,,CRED,415,0.001,,
,HH51148,$415 REWARDE,,,CRED,415,0.001,,
,HH51149,$415 REWARDF,,,CRED,415,0.001,,
,HH51150,$415 REWARDG,,,CRED,415,0.001,,
,HH51151,$415 REWARDH,,,CRED,415,0.001,,
,HH51152,$415 REWARDI,,,CRED,415,0.001,,
,HH51153,$415 REWARDJ,,,CRED,415,0.001,,
,HH51154,$415 REWARDK,,,CRED,415,0.001,,
,HH51155,$415 REWARDL,,,CRED,415,0.001,,
,HH51156,$420 REWARDA,,,CRED,420,0.001,,
,HH51157,$420 REWARDB,,,CRED,420,0.001,,
,HH51158,$420 REWARDC,,,CRED,420,0.001,,
,HH51159,$420 REWARDD,,,CRED,420,0.001,,
,HH51160,$420 REWARDE,,,CRED,420,0.001,,
,HH51161,$420 REWARDF,,,CRED,420,0.001,,
,HH51162,$420 REWARDG,,,CRED,420,0.001,,
,HH51163,$420 REWARDH,,,CRED,420,0.001,,
,HH51164,$420 REWARDI,,,CRED,420,0.001,,
,HH51165,$420 REWARDJ,,,CRED,420,0.001,,
,HH51166,$420 REWARDK,,,CRED,420,0.001,,
,HH51167,$420 REWARDL,,,CRED,420,0.001,,
,HH51168,$425 REWARDA,,,CRED,425,0.001,,
,HH51169,$425 REWARDB,,,CRED,425,0.001,,
,HH51170,$425 REWARDC,,,CRED,425,0.001,,
,HH51171,$425 REWARDD,,,CRED,425,0.001,,
,HH51172,$425 REWARDE,,,CRED,425,0.001,,
,HH51173,$425 REWARDF,,,CRED,425,0.001,,
,HH51174,$425 REWARDG,,,CRED,425,0.001,,
,HH51175,$425 REWARDH,,,CRED,425,0.001,,
,HH51176,$425 REWARDI,,,CRED,425,0.001,,
,HH51177,$425 REWARDJ,,,CRED,425,0.001,,
,HH51178,$425 REWARDK,,,CRED,425,0.001,,
,HH51179,$425 REWARDL,,,CRED,425,0.001,,
,HH51180,$430 REWARDA,,,CRED,430,0.001,,
,HH51181,$430 REWARDB,,,CRED,430,0.001,,
,HH51182,$430 REWARDC,,,CRED,430,0.001,,
,HH51183,$430 REWARDD,,,CRED,430,0.001,,
,HH51184,$430 REWARDE,,,CRED,430,0.001,,
,HH51185,$430 REWARDF,,,CRED,430,0.001,,
,HH51186,$430 REWARDG,,,CRED,430,0.001,,
,HH51187,$430 REWARDH,,,CRED,430,0.001,,
,HH51188,$430 REWARDI,,,CRED,430,0.001,,
,HH51189,$430 REWARDJ,,,CRED,430,0.001,,
,HH51190,$430 REWARDK,,,CRED,430,0.001,,
,HH51191,$430 REWARDL,,,CRED,430,0.001,,
,HH51192,$435 REWARDA,,,CRED,435,0.001,,
,HH51193,$435 REWARDB,,,CRED,435,0.001,,
,HH51194,$435 REWARDC,,,CRED,435,0.001,,
,HH51195,$435 REWARDD,,,CRED,435,0.001,,
,HH51196,$435 REWARDE,,,CRED,435,0.001,,
,HH51197,$435 REWARDF,,,CRED,435,0.001,,
,HH51198,$435 REWARDG,,,CRED,435,0.001,,
,HH51199,$435 REWARDH,,,CRED,435,0.001,,
,HH51200,$435 REWARDI,,,CRED,435,0.001,,
,HH51201,$435 REWARDJ,,,CRED,435,0.001,,
,HH51202,$435 REWARDK,,,CRED,435,0.001,,
,HH51203,$435 REWARDL,,,CRED,435,0.001,,
,HH51204,$440 REWARDA,,,CRED,440,0.001,,
,HH51205,$440 REWARDB,,,CRED,440,0.001,,
,HH51206,$440 REWARDC,,,CRED,440,0.001,,
,HH51207,$440 REWARDD,,,CRED,440,0.001,,
,HH51208,$440 REWARDE,,,CRED,440,0.001,,
,HH51209,$440 REWARDF,,,CRED,440,0.001,,
,HH51210,$440 REWARDG,,,CRED,440,0.001,,
,HH51211,$440 REWARDH,,,CRED,440,0.001,,
,HH51212,$440 REWARDI,,,CRED,440,0.001,,
,HH51213,$440 REWARDJ,,,CRED,440,0.001,,
,HH51214,$440 REWARDK,,,CRED,440,0.001,,
,HH51215,$440 REWARDL,,,CRED,440,0.001,,
,HH51216,$445 REWARDA,,,CRED,445,0.001,,
,HH51217,$445 REWARDB,,,CRED,445,0.001,,
,HH51218,$445 REWARDC,,,CRED,445,0.001,,
,HH51219,$445 REWARDD,,,CRED,445,0.001,,
,HH51220,$445 REWARDE,,,CRED,445,0.001,,
,HH51221,$445 REWARDF,,,CRED,445,0.001,,
,HH51222,$445 REWARDG,,,CRED,445,0.001,,
,HH51223,$445 REWARDH,,,CRED,445,0.001,,
,HH51224,$445 REWARDI,,,CRED,445,0.001,,
,HH51225,$445 REWARDJ,,,CRED,445,0.001,,
,HH51226,$445 REWARDK,,,CRED,445,0.001,,
,HH51227,$445 REWARDL,,,CRED,445,0.001,,
,HH51228,$450 REWARDA,,,CRED,450,0.001,,
,HH51229,$450 REWARDB,,,CRED,450,0.001,,
,HH51230,$450 REWARDC,,,CRED,450,0.001,,
,HH51231,$450 REWARDD,,,CRED,450,0.001,,
,HH51232,$450 REWARDE,,,CRED,450,0.001,,
,HH51233,$450 REWARDF,,,CRED,450,0.001,,
,HH51234,$450 REWARDG,,,CRED,450,0.001,,
,HH51235,$450 REWARDH,,,CRED,450,0.001,,
,HH51236,$450 REWARDI,,,CRED,450,0.001,,
,HH51237,$450 REWARDJ,,,CRED,450,0.001,,
,HH51238,$450 REWARDK,,,CRED,450,0.001,,
,HH51239,$450 REWARDL,,,CRED,450,0.001,,
,HH51240,$455 REWARDA,,,CRED,455,0.001,,
,HH51241,$455 REWARDB,,,CRED,455,0.001,,
,HH51242,$455 REWARDC,,,CRED,455,0.001,,
,HH51243,$455 REWARDD,,,CRED,455,0.001,,
,HH51244,$455 REWARDE,,,CRED,455,0.001,,
,HH51245,$455 REWARDF,,,CRED,455,0.001,,
,HH51246,$455 REWARDG,,,CRED,455,0.001,,
,HH51247,$455 REWARDH,,,CRED,455,0.001,,
,HH51248,$455 REWARDI,,,CRED,455,0.001,,
,HH51249,$455 REWARDJ,,,CRED,455,0.001,,
,HH51250,$455 REWARDK,,,CRED,455,0.001,,
,HH51251,$455 REWARDL,,,CRED,455,0.001,,
,HH51252,$460 REWARDA,,,CRED,460,0.001,,
,HH51253,$460 REWARDB,,,CRED,460,0.001,,
,HH51254,$460 REWARDC,,,CRED,460,0.001,,
,HH51255,$460 REWARDD,,,CRED,460,0.001,,
,HH51256,$460 REWARDE,,,CRED,460,0.001,,
,HH51257,$460 REWARDF,,,CRED,460,0.001,,
,HH51258,$460 REWARDG,,,CRED,460,0.001,,
,HH51259,$460 REWARDH,,,CRED,460,0.001,,
,HH51260,$460 REWARDI,,,CRED,460,0.001,,
,HH51261,$460 REWARDJ,,,CRED,460,0.001,,
,HH51262,$460 REWARDK,,,CRED,460,0.001,,
,HH51263,$460 REWARDL,,,CRED,460,0.001,,
,HH51264,$465 REWARDA,,,CRED,465,0.001,,
,HH51265,$465 REWARDB,,,CRED,465,0.001,,
,HH51266,$465 REWARDC,,,CRED,465,0.001,,
,HH51267,$465 REWARDD,,,CRED,465,0.001,,
,HH51268,$465 REWARDE,,,CRED,465,0.001,,
,HH51269,$465 REWARDF,,,CRED,465,0.001,,
,HH51270,$465 REWARDG,,,CRED,465,0.001,,
,HH51271,$465 REWARDH,,,CRED,465,0.001,,
,HH51272,$465 REWARDI,,,CRED,465,0.001,,
,HH51273,$465 REWARDJ,,,CRED,465,0.001,,
,HH51274,$465 REWARDK,,,CRED,465,0.001,,
,HH51275,$465 REWARDL,,,CRED,465,0.001,,
,HH51276,$470 REWARDA,,,CRED,470,0.001,,
,HH51277,$470 REWARDB,,,CRED,470,0.001,,
,HH51278,$470 REWARDC,,,CRED,470,0.001,,
,HH51279,$470 REWARDD,,,CRED,470,0.001,,
,HH51280,$470 REWARDE,,,CRED,470,0.001,,
,HH51281,$470 REWARDF,,,CRED,470,0.001,,
,HH51282,$470 REWARDG,,,CRED,470,0.001,,
,HH51283,$470 REWARDH,,,CRED,470,0.001,,
,HH51284,$470 REWARDI,,,CRED,470,0.001,,
,HH51285,$470 REWARDJ,,,CRED,470,0.001,,
,HH51286,$470 REWARDK,,,CRED,470,0.001,,
,HH51287,$470 REWARDL,,,CRED,470,0.001,,
,HH51288,$475 REWARDA,,,CRED,475,0.001,,
,HH51289,$475 REWARDB,,,CRED,475,0.001,,
,HH51290,$475 REWARDC,,,CRED,475,0.001,,
,HH51291,$475 REWARDD,,,CRED,475,0.001,,
,HH51292,$475 REWARDE,,,CRED,475,0.001,,
,HH51293,$475 REWARDF,,,CRED,475,0.001,,
,HH51294,$475 REWARDG,,,CRED,475,0.001,,
,HH51295,$475 REWARDH,,,CRED,475,0.001,,
,HH51296,$475 REWARDI,,,CRED,475,0.001,,
,HH51297,$475 REWARDJ,,,CRED,475,0.001,,
,HH51298,$475 REWARDK,,,CRED,475,0.001,,
,HH51299,$475 REWARDL,,,CRED,475,0.001,,
,HH51300,$480 REWARDA,,,CRED,480,0.001,,
,HH51301,$480 REWARDB,,,CRED,480,0.001,,
,HH51302,$480 REWARDC,,,CRED,480,0.001,,
,HH51303,$480 REWARDD,,,CRED,480,0.001,,
,HH51304,$480 REWARDE,,,CRED,480,0.001,,
,HH51305,$480 REWARDF,,,CRED,480,0.001,,
,HH51306,$480 REWARDG,,,CRED,480,0.001,,
,HH51307,$480 REWARDH,,,CRED,480,0.001,,
,HH51308,$480 REWARDI,,,CRED,480,0.001,,
,HH51309,$480 REWARDJ,,,CRED,480,0.001,,
,HH51310,$480 REWARDK,,,CRED,480,0.001,,
,HH51311,$480 REWARDL,,,CRED,480,0.001,,
,HH51312,$485 REWARDA,,,CRED,485,0.001,,
,HH51313,$485 REWARDB,,,CRED,485,0.001,,
,HH51314,$485 REWARDC,,,CRED,485,0.001,,
,HH51315,$485 REWARDD,,,CRED,485,0.001,,
,HH51316,$485 REWARDE,,,CRED,485,0.001,,
,HH51317,$485 REWARDF,,,CRED,485,0.001,,
,HH51318,$485 REWARDG,,,CRED,485,0.001,,
,HH51319,$485 REWARDH,,,CRED,485,0.001,,
,HH51320,$485 REWARDI,,,CRED,485,0.001,,
,HH51321,$485 REWARDJ,,,CRED,485,0.001,,
,HH51322,$485 REWARDK,,,CRED,485,0.001,,
,HH51323,$485 REWARDL,,,CRED,485,0.001,,
,HH51324,$490 REWARDA,,,CRED,490,0.001,,
,HH51325,$490 REWARDB,,,CRED,490,0.001,,
,HH51326,$490 REWARDC,,,CRED,490,0.001,,
,HH51327,$490 REWARDD,,,CRED,490,0.001,,
,HH51328,$490 REWARDE,,,CRED,490,0.001,,
,HH51329,$490 REWARDF,,,CRED,490,0.001,,
,HH51330,$490 REWARDG,,,CRED,490,0.001,,
,HH51331,$490 REWARDH,,,CRED,490,0.001,,
,HH51332,$490 REWARDI,,,CRED,490,0.001,,
,HH51333,$490 REWARDJ,,,CRED,490,0.001,,
,HH51334,$490 REWARDK,,,CRED,490,0.001,,
,HH51335,$490 REWARDL,,,CRED,490,0.001,,
,HH51336,$495 REWARDA,,,CRED,495,0.001,,
,HH51337,$495 REWARDB,,,CRED,495,0.001,,
,HH51338,$495 REWARDC,,,CRED,495,0.001,,
,HH51339,$495 REWARDD,,,CRED,495,0.001,,
,HH51340,$495 REWARDE,,,CRED,495,0.001,,
,HH51341,$495 REWARDF,,,CRED,495,0.001,,
,HH51342,$495 REWARDG,,,CRED,495,0.001,,
,HH51343,$495 REWARDH,,,CRED,495,0.001,,
,HH51344,$495 REWARDI,,,CRED,495,0.001,,
,HH51345,$495 REWARDJ,,,CRED,495,0.001,,
,HH51346,$495 REWARDK,,,CRED,495,0.001,,
,HH51347,$495 REWARDL,,,CRED,495,0.001,,
,HH51348,$500 REWARDA,,,CRED,500,0.001,,
,HH51349,$500 REWARDB,,,CRED,500,0.001,,
,HH51350,$500 REWARDC,,,CRED,500,0.001,,
,HH51351,$500 REWARDD,,,CRED,500,0.001,,
,HH51352,$500 REWARDE,,,CRED,500,0.001,,
,HH51353,$500 REWARDF,,,CRED,500,0.001,,
,HH51354,$500 REWARDG,,,CRED,500,0.001,,
,HH51355,$500 REWARDH,,,CRED,500,0.001,,
,HH51356,$500 REWARDI,,,CRED,500,0.001,,
,HH51357,$500 REWARDJ,,,CRED,500,0.001,,
,HH51358,$500 REWARDK,,,CRED,500,0.001,,
,HH51359,$500 REWARDL,,,CRED,500,0.001,,
,HH51360,$505 REWARDA,,,CRED,505,0.001,,
,HH51361,$505 REWARDB,,,CRED,505,0.001,,
,HH51362,$505 REWARDC,,,CRED,505,0.001,,
,HH51363,$505 REWARDD,,,CRED,505,0.001,,
,HH51364,$505 REWARDE,,,CRED,505,0.001,,
,HH51365,$505 REWARDF,,,CRED,505,0.001,,
,HH51366,$505 REWARDG,,,CRED,505,0.001,,
,HH51367,$505 REWARDH,,,CRED,505,0.001,,
,HH51368,$505 REWARDI,,,CRED,505,0.001,,
,HH51369,$505 REWARDJ,,,CRED,505,0.001,,
,HH51370,$505 REWARDK,,,CRED,505,0.001,,
,HH51371,$505 REWARDL,,,CRED,505,0.001,,
,HH51372,$510 REWARDA,,,CRED,510,0.001,,
,HH51373,$510 REWARDB,,,CRED,510,0.001,,
,HH51374,$510 REWARDC,,,CRED,510,0.001,,
,HH51375,$510 REWARDD,,,CRED,510,0.001,,
,HH51376,$510 REWARDE,,,CRED,510,0.001,,
,HH51377,$510 REWARDF,,,CRED,510,0.001,,
,HH51378,$510 REWARDG,,,CRED,510,0.001,,
,HH51379,$510 REWARDH,,,CRED,510,0.001,,
,HH51380,$510 REWARDI,,,CRED,510,0.001,,
,HH51381,$510 REWARDJ,,,CRED,510,0.001,,
,HH51382,$510 REWARDK,,,CRED,510,0.001,,
,HH51383,$510 REWARDL,,,CRED,510,0.001,,
,HH51384,$515 REWARDA,,,CRED,515,0.001,,
,HH51385,$515 REWARDB,,,CRED,515,0.001,,
,HH51386,$515 REWARDC,,,CRED,515,0.001,,
,HH51387,$515 REWARDD,,,CRED,515,0.001,,
,HH51388,$515 REWARDE,,,CRED,515,0.001,,
,HH51389,$515 REWARDF,,,CRED,515,0.001,,
,HH51390,$515 REWARDG,,,CRED,515,0.001,,
,HH51391,$515 REWARDH,,,CRED,515,0.001,,
,HH51392,$515 REWARDI,,,CRED,515,0.001,,
,HH51393,$515 REWARDJ,,,CRED,515,0.001,,
,HH51394,$515 REWARDK,,,CRED,515,0.001,,
,HH51395,$515 REWARDL,,,CRED,515,0.001,,
,HH51396,$520 REWARDA,,,CRED,520,0.001,,
,HH51397,$520 REWARDB,,,CRED,520,0.001,,
,HH51398,$520 REWARDC,,,CRED,520,0.001,,
,HH51399,$520 REWARDD,,,CRED,520,0.001,,
,HH51400,$520 REWARDE,,,CRED,520,0.001,,
,HH51401,$520 REWARDF,,,CRED,520,0.001,,
,HH51402,$520 REWARDG,,,CRED,520,0.001,,
,HH51403,$520 REWARDH,,,CRED,520,0.001,,
,HH51404,$520 REWARDI,,,CRED,520,0.001,,
,HH51405,$520 REWARDJ,,,CRED,520,0.001,,
,HH51406,$520 REWARDK,,,CRED,520,0.001,,
,HH51407,$520 REWARDL,,,CRED,520,0.001,,
,HH51408,$525 REWARDA,,,CRED,525,0.001,,
,HH51409,$525 REWARDB,,,CRED,525,0.001,,
,HH51410,$525 REWARDC,,,CRED,525,0.001,,
,HH51411,$525 REWARDD,,,CRED,525,0.001,,
,HH51412,$525 REWARDE,,,CRED,525,0.001,,
,HH51413,$525 REWARDF,,,CRED,525,0.001,,
,HH51414,$525 REWARDG,,,CRED,525,0.001,,
,HH51415,$525 REWARDH,,,CRED,525,0.001,,
,HH51416,$525 REWARDI,,,CRED,525,0.001,,
,HH51417,$525 REWARDJ,,,CRED,525,0.001,,
,HH51418,$525 REWARDK,,,CRED,525,0.001,,
,HH51419,$525 REWARDL,,,CRED,525,0.001,,
,HH51420,$530 REWARDA,,,CRED,530,0.001,,
,HH51421,$530 REWARDB,,,CRED,530,0.001,,
,HH51422,$530 REWARDC,,,CRED,530,0.001,,
,HH51423,$530 REWARDD,,,CRED,530,0.001,,
,HH51424,$530 REWARDE,,,CRED,530,0.001,,
,HH51425,$530 REWARDF,,,CRED,530,0.001,,
,HH51426,$530 REWARDG,,,CRED,530,0.001,,
,HH51427,$530 REWARDH,,,CRED,530,0.001,,
,HH51428,$530 REWARDI,,,CRED,530,0.001,,
,HH51429,$530 REWARDJ,,,CRED,530,0.001,,
,HH51430,$530 REWARDK,,,CRED,530,0.001,,
,HH51431,$530 REWARDL,,,CRED,530,0.001,,
,HH51432,$535 REWARDA,,,CRED,535,0.001,,
,HH51433,$535 REWARDB,,,CRED,535,0.001,,
,HH51434,$535 REWARDC,,,CRED,535,0.001,,
,HH51435,$535 REWARDD,,,CRED,535,0.001,,
,HH51436,$535 REWARDE,,,CRED,535,0.001,,
,HH51437,$535 REWARDF,,,CRED,535,0.001,,
,HH51438,$535 REWARDG,,,CRED,535,0.001,,
,HH51439,$535 REWARDH,,,CRED,535,0.001,,
,HH51440,$535 REWARDI,,,CRED,535,0.001,,
,HH51441,$535 REWARDJ,,,CRED,535,0.001,,
,HH51442,$535 REWARDK,,,CRED,535,0.001,,
,HH51443,$535 REWARDL,,,CRED,535,0.001,,
,HH51444,$540 REWARDA,,,CRED,540,0.001,,
,HH51445,$540 REWARDB,,,CRED,540,0.001,,
,HH51446,$540 REWARDC,,,CRED,540,0.001,,
,HH51447,$540 REWARDD,,,CRED,540,0.001,,
,HH51448,$540 REWARDE,,,CRED,540,0.001,,
,HH51449,$540 REWARDF,,,CRED,540,0.001,,
,HH51450,$540 REWARDG,,,CRED,540,0.001,,
,HH51451,$540 REWARDH,,,CRED,540,0.001,,
,HH51452,$540 REWARDI,,,CRED,540,0.001,,
,HH51453,$540 REWARDJ,,,CRED,540,0.001,,
,HH51454,$540 REWARDK,,,CRED,540,0.001,,
,HH51455,$540 REWARDL,,,CRED,540,0.001,,
,HH51456,$545 REWARDA,,,CRED,545,0.001,,
,HH51457,$545 REWARDB,,,CRED,545,0.001,,
,HH51458,$545 REWARDC,,,CRED,545,0.001,,
,HH51459,$545 REWARDD,,,CRED,545,0.001,,
,HH51460,$545 REWARDE,,,CRED,545,0.001,,
,HH51461,$545 REWARDF,,,CRED,545,0.001,,
,HH51462,$545 REWARDG,,,CRED,545,0.001,,
,HH51463,$545 REWARDH,,,CRED,545,0.001,,
,HH51464,$545 REWARDI,,,CRED,545,0.001,,
,HH51465,$545 REWARDJ,,,CRED,545,0.001,,
,HH51466,$545 REWARDK,,,CRED,545,0.001,,
,HH51467,$545 REWARDL,,,CRED,545,0.001,,
,HH51468,$550 REWARDA,,,CRED,550,0.001,,
,HH51469,$550 REWARDB,,,CRED,550,0.001,,
,HH51470,$550 REWARDC,,,CRED,550,0.001,,
,HH51471,$550 REWARDD,,,CRED,550,0.001,,
,HH51472,$550 REWARDE,,,CRED,550,0.001,,
,HH51473,$550 REWARDF,,,CRED,550,0.001,,
,HH51474,$550 REWARDG,,,CRED,550,0.001,,
,HH51475,$550 REWARDH,,,CRED,550,0.001,,
,HH51476,$550 REWARDI,,,CRED,550,0.001,,
,HH51477,$550 REWARDJ,,,CRED,550,0.001,,
,HH51478,$550 REWARDK,,,CRED,550,0.001,,
,HH51479,$550 REWARDL,,,CRED,550,0.001,,
,HH51480,$555 REWARDA,,,CRED,555,0.001,,
,HH51481,$555 REWARDB,,,CRED,555,0.001,,
,HH51482,$555 REWARDC,,,CRED,555,0.001,,
,HH51483,$555 REWARDD,,,CRED,555,0.001,,
,HH51484,$555 REWARDE,,,CRED,555,0.001,,
,HH51485,$555 REWARDF,,,CRED,555,0.001,,
,HH51486,$555 REWARDG,,,CRED,555,0.001,,
,HH51487,$555 REWARDH,,,CRED,555,0.001,,
,HH51488,$555 REWARDI,,,CRED,555,0.001,,
,HH51489,$555 REWARDJ,,,CRED,555,0.001,,
,HH51490,$555 REWARDK,,,CRED,555,0.001,,
,HH51491,$555 REWARDL,,,CRED,555,0.001,,
,HH51492,$560 REWARDA,,,CRED,560,0.001,,
,HH51493,$560 REWARDB,,,CRED,560,0.001,,
,HH51494,$560 REWARDC,,,CRED,560,0.001,,
,HH51495,$560 REWARDD,,,CRED,560,0.001,,
,HH51496,$560 REWARDE,,,CRED,560,0.001,,
,HH51497,$560 REWARDF,,,CRED,560,0.001,,
,HH51498,$560 REWARDG,,,CRED,560,0.001,,
,HH51499,$560 REWARDH,,,CRED,560,0.001,,
,HH51500,$560 REWARDI,,,CRED,560,0.001,,
,HH51501,$560 REWARDJ,,,CRED,560,0.001,,
,HH51502,$560 REWARDK,,,CRED,560,0.001,,
,HH51503,$560 REWARDL,,,CRED,560,0.001,,
,HH51504,$565 REWARDA,,,CRED,565,0.001,,
,HH51505,$565 REWARDB,,,CRED,565,0.001,,
,HH51506,$565 REWARDC,,,CRED,565,0.001,,
,HH51507,$565 REWARDD,,,CRED,565,0.001,,
,HH51508,$565 REWARDE,,,CRED,565,0.001,,
,HH51509,$565 REWARDF,,,CRED,565,0.001,,
,HH51510,$565 REWARDG,,,CRED,565,0.001,,
,HH51511,$565 REWARDH,,,CRED,565,0.001,,
,HH51512,$565 REWARDI,,,CRED,565,0.001,,
